country,gasDayStart,full,gasInStorage,trend
DE,2020-09-29,94.87,234.5444,-0.11
DE,2020-09-28,94.98,234.8227,-0.14
DE,2020-09-27,95.14,235.1739,-0.05
DE,2020-09-26,95.19,235.292,-0.04
DE,2020-09-25,95.23,235.389,0.05
DE,2020-09-24,95.18,235.2622,0.1
DE,2020-09-23,95.08,235.0063,0.02
DE,2020-09-22,95.06,234.964,0.05
DE,2020-09-21,95.01,234.8489,0.02
DE,2020-09-20,94.98,234.7876,0.16
DE,2020-09-19,94.82,234.3927,0.19
DE,2020-09-18,94.64,233.9311,0.09
DE,2020-09-17,94.55,233.7038,0.06
DE,2020-09-16,94.49,233.5656,0.03
DE,2020-09-15,94.46,233.4994,0.08
DE,2020-09-14,94.38,233.2912,0.07
DE,2020-09-13,94.33,233.1177,0.19
DE,2020-09-12,94.15,232.6575,0.17
DE,2020-09-11,93.98,232.2393,0.05
DE,2020-09-10,93.93,232.1188,0
DE,2020-09-09,93.95,232.1172,0.08
DE,2020-09-08,93.87,231.9184,0.05
DE,2020-09-07,93.82,231.8037,0.05
DE,2020-09-06,93.77,231.6735,0.16
DE,2020-09-05,93.61,231.2831,0.19
DE,2020-09-04,93.42,230.8077,0.07
DE,2020-09-03,93.35,230.6236,0.07
DE,2020-09-02,93.27,230.4408,0.05
DE,2020-09-01,93.22,230.3073,-0
DE,2020-08-31,93.22,230.3117,-0.02
DE,2020-08-30,93.23,230.3643,0.07
DE,2020-08-29,93.16,230.1981,0.05
DE,2020-08-28,93.13,230.0656,0.06
DE,2020-08-27,93.21,229.9072,0.05
DE,2020-08-26,93.15,229.7739,0.14
DE,2020-08-25,93.01,229.4202,0.09
DE,2020-08-24,92.92,229.2003,0.04
DE,2020-08-23,92.91,229.0985,0.23
DE,2020-08-22,92.68,228.5297,0.27
DE,2020-08-21,92.41,227.8542,0.18
DE,2020-08-20,92.22,227.4017,0.11
DE,2020-08-19,92.11,227.1322,0.09
DE,2020-08-18,92.02,226.9119,0.11
DE,2020-08-17,91.91,226.6346,0.15
DE,2020-08-16,91.74,226.2585,0.21
DE,2020-08-15,91.53,225.7327,0.2
DE,2020-08-14,91.33,225.2426,0.15
DE,2020-08-13,91.18,224.8736,0.17
DE,2020-08-12,91.01,224.4573,0.11
DE,2020-08-11,90.9,224.1892,0.1
DE,2020-08-10,90.8,223.9429,0.16
DE,2020-08-09,90.67,223.5406,0.24
DE,2020-08-08,90.44,222.9594,0.25
DE,2020-08-07,90.19,222.3465,0.16
DE,2020-08-06,90.03,221.9447,0.1
DE,2020-08-05,89.92,221.6918,0.16
DE,2020-08-04,89.76,221.287,0.09
DE,2020-08-03,89.67,221.0716,0.11
DE,2020-08-02,89.55,220.8036,0.22
DE,2020-08-01,89.33,220.2552,0.22
DE,2020-07-31,89.11,219.7246,0.07
DE,2020-07-30,89.04,219.5412,0.01
DE,2020-07-29,89.02,219.5094,0.1
DE,2020-07-28,88.92,219.2556,0.07
DE,2020-07-27,88.85,219.0875,0.08
DE,2020-07-26,88.79,218.899,0.21
DE,2020-07-25,88.58,218.3849,-0.12
DE,2020-07-24,88.7,218.6848,-0.17
DE,2020-07-23,88.87,219.1051,-0.21
DE,2020-07-22,89.08,219.6191,-0.2
DE,2020-07-21,89.4,220.1071,-0.23
DE,2020-07-20,89.63,220.6806,-0.13
DE,2020-07-19,89.78,220.9999,-0.06
DE,2020-07-18,89.83,221.1389,-0.08
DE,2020-07-17,89.91,221.3342,-0.13
DE,2020-07-16,90.04,221.6456,-0.15
DE,2020-07-15,90.19,222.0124,-0.15
DE,2020-07-14,90.34,222.3861,-0.12
DE,2020-07-13,90.41,222.6721,0.12
DE,2020-07-12,90.28,222.3801,0.21
DE,2020-07-11,90.07,221.852,0.13
DE,2020-07-10,89.94,221.5309,0.05
DE,2020-07-09,89.88,221.3962,-0.09
DE,2020-07-08,89.97,221.6061,-0.02
DE,2020-07-07,89.99,221.659,-0.03
DE,2020-07-06,90.02,221.7403,0.03
DE,2020-07-05,89.98,221.6583,0.33
DE,2020-07-04,89.65,220.8496,0.33
DE,2020-07-03,89.32,220.0406,0.27
DE,2020-07-02,89.05,219.3834,0.04
DE,2020-07-01,89.02,219.2867,0.1
DE,2020-06-30,88.92,219.0462,0.15
DE,2020-06-29,88.77,218.6874,0.12
DE,2020-06-28,88.66,218.389,0.22
DE,2020-06-27,88.44,217.8479,0.22
DE,2020-06-26,88.22,217.3138,0.12
DE,2020-06-25,88.1,217.0206,0.09
DE,2020-06-24,88.01,216.8008,0.07
DE,2020-06-23,87.94,216.628,0.1
DE,2020-06-22,87.84,216.3767,0.13
DE,2020-06-21,87.75,216.0625,0.28
DE,2020-06-20,87.47,215.3826,0.24
DE,2020-06-19,87.23,214.7869,0.1
DE,2020-06-18,87.13,214.5468,0.07
DE,2020-06-17,87.06,214.3753,0.07
DE,2020-06-16,87.0,214.199,0.09
DE,2020-06-15,86.91,213.9783,0.14
DE,2020-06-14,86.74,213.6257,0.33
DE,2020-06-13,86.41,212.8218,0.28
DE,2020-06-12,86.13,212.1289,0.18
DE,2020-06-11,85.95,211.6815,0.12
DE,2020-06-10,85.82,211.3779,-0
DE,2020-06-09,85.83,211.3843,0.04
DE,2020-06-08,85.78,211.2798,0.07
DE,2020-06-07,86.0,211.1173,0.19
DE,2020-06-06,85.8,210.6457,0.21
DE,2020-06-05,85.6,210.1377,0.07
DE,2020-06-04,85.53,209.9765,0.12
DE,2020-06-03,85.41,209.6774,0.13
DE,2020-06-02,85.28,209.3502,0.14
DE,2020-06-01,85.14,209.0089,0.26
DE,2020-05-31,84.87,208.3705,0.23
DE,2020-05-30,84.64,207.796,0.25
DE,2020-05-29,84.39,207.1889,0.05
DE,2020-05-28,84.34,207.0576,-0.05
DE,2020-05-27,84.39,207.1757,0
DE,2020-05-26,84.39,207.1727,0.14
DE,2020-05-25,84.24,206.8239,0.22
DE,2020-05-24,83.97,206.2877,0.29
DE,2020-05-23,83.69,205.586,0.42
DE,2020-05-22,83.34,204.5552,0.41
DE,2020-05-21,82.93,203.5575,0.31
DE,2020-05-20,82.62,202.7922,0.18
DE,2020-05-19,82.43,202.3422,0.16
DE,2020-05-18,82.27,201.9395,0.27
DE,2020-05-17,82.03,201.2845,0.35
DE,2020-05-16,81.68,200.4316,0.26
DE,2020-05-15,81.43,199.7969,0.09
DE,2020-05-14,81.33,199.5693,0.04
DE,2020-05-13,81.29,199.4691,0.02
DE,2020-05-12,81.27,199.415,-0.14
DE,2020-05-11,81.41,199.7532,0.24
DE,2020-05-10,81.16,199.1525,0.52
DE,2020-05-09,80.63,197.8686,0.5
DE,2020-05-08,80.14,196.6502,0.39
DE,2020-05-07,79.75,195.7029,0.17
DE,2020-05-06,79.58,195.2775,0.1
DE,2020-05-05,79.48,195.0373,0.1
DE,2020-05-04,79.38,194.8033,0.17
DE,2020-05-03,79.25,194.3869,0.28
DE,2020-05-02,78.97,193.7026,0.3
DE,2020-05-01,78.68,192.9762,0.35
DE,2020-04-30,78.37,192.1285,0.27
DE,2020-04-29,78.1,191.4607,0.23
DE,2020-04-28,77.88,190.9087,0.14
DE,2020-04-27,77.74,190.5761,0.14
DE,2020-04-26,77.62,190.2391,0.27
DE,2020-04-25,77.35,189.5779,0.31
DE,2020-04-24,77.04,188.8235,0.25
DE,2020-04-23,76.79,188.2,0.19
DE,2020-04-22,76.59,187.7335,0.27
DE,2020-04-21,76.33,187.0727,0.27
DE,2020-04-20,76.05,186.41,0.24
DE,2020-04-19,75.83,185.8235,0.41
DE,2020-04-18,75.42,184.83,0.42
DE,2020-04-17,75.0,183.795,0.17
DE,2020-04-16,74.83,183.3758,0.15
DE,2020-04-15,74.68,183.0018,0.03
DE,2020-04-14,74.65,182.9327,-0.01
DE,2020-04-13,74.66,182.949,0.27
DE,2020-04-12,74.41,182.2879,0.39
DE,2020-04-11,74.02,181.3327,0.33
DE,2020-04-10,73.69,180.5315,0.28
DE,2020-04-09,73.41,179.8418,0.21
DE,2020-04-08,73.19,179.3196,0.17
DE,2020-04-07,73.02,178.8995,0.16
DE,2020-04-06,72.87,178.5194,0.16
DE,2020-04-05,72.7,178.1253,0.16
DE,2020-04-04,72.54,177.7261,0.07
DE,2020-04-03,72.47,177.5664,-0.11
DE,2020-04-02,72.58,177.8367,0.04
DE,2020-04-01,72.74,177.7448,0.45
DE,2020-03-31,71.81,176.6463,-0.64
DE,2020-03-30,72.36,178.213,-0.38
DE,2020-03-29,72.74,179.149,-0.07
DE,2020-03-28,72.81,179.3248,0.04
DE,2020-03-27,72.76,179.2141,-0.15
DE,2020-03-26,72.91,179.5734,-0.33
DE,2020-03-25,73.24,180.3813,-0.36
DE,2020-03-24,73.6,181.2627,-0.32
DE,2020-03-23,73.91,182.0449,-0.4
DE,2020-03-22,74.31,183.0205,-0.16
DE,2020-03-21,74.47,183.4059,-0.15
DE,2020-03-20,74.62,183.775,-0.15
DE,2020-03-19,74.77,184.1528,-0.16
DE,2020-03-18,74.93,184.5459,-0.07
DE,2020-03-17,75.0,184.7267,-0.1
DE,2020-03-16,75.11,184.9783,-0.11
DE,2020-03-15,75.22,185.2483,-0.06
DE,2020-03-14,75.28,185.3945,-0.19
DE,2020-03-13,75.47,185.862,-0.16
DE,2020-03-12,75.64,186.2665,-0.03
DE,2020-03-11,75.67,186.3412,-0.05
DE,2020-03-10,75.72,186.4657,-0.15
DE,2020-03-09,75.86,186.8253,-0.24
DE,2020-03-08,76.09,187.4054,-0.04
DE,2020-03-07,76.13,187.504,-0.17
DE,2020-03-06,76.31,187.9311,-0.23
DE,2020-03-05,76.53,188.488,-0.38
DE,2020-03-04,76.92,189.4315,-0.31
DE,2020-03-03,77.23,190.2003,-0.26
DE,2020-03-02,77.49,190.8378,-0.57
DE,2020-03-01,78.06,192.2332,-0.16
DE,2020-02-29,78.22,192.6341,-0.05
DE,2020-02-28,78.27,192.759,-0.56
DE,2020-02-27,78.83,194.1365,-0.62
DE,2020-02-26,79.45,195.6658,-0.43
DE,2020-02-25,79.89,196.7325,-0.19
DE,2020-02-24,80.07,197.1923,-0.23
DE,2020-02-23,80.31,197.7632,-0.03
DE,2020-02-22,80.34,197.8363,-0.07
DE,2020-02-21,80.4,198.0035,-0.2
DE,2020-02-20,80.6,198.4934,-0.2
DE,2020-02-19,80.81,198.9965,-0.2
DE,2020-02-18,81.01,199.4935,-0.24
DE,2020-02-17,81.25,200.0858,-0.18
DE,2020-02-16,81.43,200.5184,0.02
DE,2020-02-15,81.41,200.4789,-0.06
DE,2020-02-14,81.47,200.6167,-0.26
DE,2020-02-13,81.72,201.2453,-0.39
DE,2020-02-12,82.12,202.2179,-0.4
DE,2020-02-11,82.51,203.1985,-0.31
DE,2020-02-10,82.82,203.9633,-0.21
DE,2020-02-09,83.03,204.4756,-0.13
DE,2020-02-08,83.16,204.7951,-0.36
DE,2020-02-07,83.52,205.6715,-0.45
DE,2020-02-06,83.97,206.7913,-0.75
DE,2020-02-05,84.72,208.6417,-0.49
DE,2020-02-04,85.22,209.8527,-0.38
DE,2020-02-03,85.6,210.7992,-0.3
DE,2020-02-02,85.9,211.5408,-0.07
DE,2020-02-01,85.97,211.7175,-0.04
DE,2020-01-31,86.01,211.8057,-0.15
DE,2020-01-30,86.16,212.1819,-0.47
DE,2020-01-29,86.63,213.3342,-0.52
DE,2020-01-28,87.15,214.6076,-0.56
DE,2020-01-27,87.71,215.9952,-0.38
DE,2020-01-26,88.09,216.9279,-0.38
DE,2020-01-25,88.47,217.8725,-0.48
DE,2020-01-24,88.96,219.0664,-0.7
DE,2020-01-23,89.66,220.7903,-0.69
DE,2020-01-22,90.36,222.4965,-0.64
DE,2020-01-21,90.99,224.0694,-0.69
DE,2020-01-20,91.68,225.7698,-0.65
DE,2020-01-19,92.33,227.3679,-0.38
DE,2020-01-18,92.71,228.293,-0.27
DE,2020-01-17,92.97,228.9508,-0.27
DE,2020-01-16,93.25,229.6203,-0.23
DE,2020-01-15,93.47,230.1788,-0.21
DE,2020-01-14,93.68,230.6958,-0.19
DE,2020-01-13,93.87,231.1563,-0.24
DE,2020-01-12,94.12,231.7417,-0.25
DE,2020-01-11,94.36,232.35,-0.2
DE,2020-01-10,94.57,232.8446,-0.14
DE,2020-01-09,94.71,233.1977,-0.17
DE,2020-01-08,94.88,233.613,-0.38
DE,2020-01-07,95.26,234.547,-0.38
DE,2020-01-06,95.63,235.4741,-0.31
DE,2020-01-05,95.93,236.2285,-0.18
DE,2020-01-04,96.11,236.6694,-0.15
DE,2020-01-03,96.26,237.0389,-0.25
DE,2020-01-02,96.51,237.6521,-0.38
DE,2020-01-01,96.89,238.5772,0
DE,2019-12-31,97.12,239.1393,-0.09
DE,2019-12-30,97.21,239.3619,-0.13
DE,2019-12-29,97.34,239.6758,-0.08
DE,2019-12-28,97.42,239.8766,-0.06
DE,2019-12-27,97.48,240.0333,-0.04
DE,2019-12-26,97.53,240.1414,0.04
DE,2019-12-25,97.48,240.0408,0.05
DE,2019-12-24,97.44,239.92,0.04
DE,2019-12-23,97.39,239.8204,0.01
DE,2019-12-22,97.38,239.7854,0.04
DE,2019-12-21,97.34,239.6902,0.05
DE,2019-12-20,97.29,239.575,-0
DE,2019-12-19,97.3,239.578,0.01
DE,2019-12-18,97.29,239.5643,-0.09
DE,2019-12-17,97.38,239.7874,-0.05
DE,2019-12-16,97.44,239.9197,-0.07
DE,2019-12-15,97.5,240.0841,0.04
DE,2019-12-14,97.46,239.9768,-0.01
DE,2019-12-13,97.47,239.9903,-0.16
DE,2019-12-12,97.62,240.382,-0.15
DE,2019-12-11,97.78,240.7561,-0.2
DE,2019-12-10,97.97,241.2366,-0.19
DE,2019-12-09,98.16,241.6961,-0.05
DE,2019-12-08,98.21,241.8226,0.13
DE,2019-12-07,98.07,241.491,0.07
DE,2019-12-06,98.0,241.3164,-0.17
DE,2019-12-05,98.17,241.7366,-0.16
DE,2019-12-04,98.33,242.1379,-0.08
DE,2019-12-03,98.41,242.3233,-0.04
DE,2019-12-02,98.45,242.411,-0.13
DE,2019-12-01,98.57,242.7246,-0.14
DE,2019-11-30,98.7,243.0599,-0.1
DE,2019-11-29,98.8,243.3023,-0.01
DE,2019-11-28,98.81,243.3332,0.06
DE,2019-11-27,98.76,243.196,0.07
DE,2019-11-26,98.68,243.0128,-0.03
DE,2019-11-25,98.71,243.0809,-0.08
DE,2019-11-24,98.78,243.2678,0.06
DE,2019-11-23,98.72,243.1171,0.08
DE,2019-11-22,98.64,242.9248,-0.04
DE,2019-11-21,98.69,243.0327,-0.23
DE,2019-11-20,98.92,243.6056,-0.19
DE,2019-11-19,99.11,244.0713,-0.1
DE,2019-11-18,99.21,244.3111,-0.03
DE,2019-11-17,99.25,244.3898,0.02
DE,2019-11-16,99.23,244.3513,0.02
DE,2019-11-15,99.21,244.2968,-0.05
DE,2019-11-14,99.26,244.4126,-0.06
DE,2019-11-13,99.32,244.5609,-0.13
DE,2019-11-12,99.45,244.8846,-0.1
DE,2019-11-11,99.54,245.12,-0.08
DE,2019-11-10,99.61,245.3173,0.01
DE,2019-11-09,99.61,245.2994,0.06
DE,2019-11-08,99.55,245.163,-0.01
DE,2019-11-07,99.56,245.1788,0.06
DE,2019-11-06,99.5,245.0366,-0.07
DE,2019-11-05,99.57,245.2039,0
DE,2019-11-04,99.6,245.199,0.07
DE,2019-11-03,99.53,245.0386,0.16
DE,2019-11-02,99.37,244.6423,0.17
DE,2019-11-01,99.21,244.2355,-0.05
DE,2019-10-31,99.26,244.3488,-0.15
DE,2019-10-30,99.41,244.7143,-0.11
DE,2019-10-29,99.52,244.9887,-0.05
DE,2019-10-28,99.59,245.1109,-0.02
DE,2019-10-27,99.62,245.1592,0.09
DE,2019-10-26,99.53,244.9413,0.15
DE,2019-10-25,99.39,244.578,0.03
DE,2019-10-24,99.35,244.4939,0.02
DE,2019-10-23,99.34,244.4566,0
DE,2019-10-22,99.34,244.4453,0
DE,2019-10-21,99.33,244.4405,0.03
DE,2019-10-20,99.31,244.3592,0.11
DE,2019-10-19,99.2,244.0826,0.09
DE,2019-10-18,99.1,243.855,0.01
DE,2019-10-17,99.09,243.8236,0.04
DE,2019-10-16,99.08,243.7237,0.02
DE,2019-10-15,99.06,243.6734,0.05
DE,2019-10-14,99.01,243.5462,0.07
DE,2019-10-13,98.93,243.3754,0.17
DE,2019-10-12,98.77,242.9639,0.11
DE,2019-10-11,98.66,242.6975,0.01
DE,2019-10-10,98.65,242.676,0.06
DE,2019-10-09,98.64,242.5389,0.01
DE,2019-10-08,98.64,242.5196,0
DE,2019-10-07,98.63,242.5078,0.01
DE,2019-10-06,98.62,242.4791,0.09
DE,2019-10-05,98.53,242.2488,0.09
DE,2019-10-04,98.45,242.0384,0.01
DE,2019-10-03,98.46,242.0094,0.05
DE,2019-10-02,98.41,241.8889,0.09
DE,2019-10-01,98.34,241.6694,0.1
DE,2019-09-30,97.99,241.4189,0.13
DE,2019-09-29,97.89,241.0885,0.22
DE,2019-09-28,97.67,240.5433,0.19
DE,2019-09-27,97.48,240.0756,0.1
DE,2019-09-26,97.4,239.8377,0.03
DE,2019-09-25,97.36,239.7558,-0.03
DE,2019-09-24,97.39,239.8294,0.01
DE,2019-09-23,97.39,239.8135,0.04
DE,2019-09-22,97.35,239.7112,0.12
DE,2019-09-21,97.23,239.4148,0.09
DE,2019-09-20,97.14,239.186,0
DE,2019-09-19,97.13,239.1814,-0.02
DE,2019-09-18,97.2,239.2376,0
DE,2019-09-17,97.2,239.2282,0.04
DE,2019-09-16,97.16,239.1288,0.09
DE,2019-09-15,97.1,238.9085,0.16
DE,2019-09-14,96.94,238.5145,0.13
DE,2019-09-13,96.82,238.2038,0.06
DE,2019-09-12,96.76,238.0538,0.06
DE,2019-09-11,96.69,237.8947,0.06
DE,2019-09-10,96.65,237.75,0.03
DE,2019-09-09,96.62,237.6642,0.03
DE,2019-09-08,96.7,237.6014,0.06
DE,2019-09-07,96.64,237.4428,0.04
DE,2019-09-06,96.59,237.3339,0.08
DE,2019-09-05,96.59,237.1253,0.11
DE,2019-09-04,96.48,236.864,0.17
DE,2019-09-03,96.31,236.4547,0.18
DE,2019-09-02,96.13,236.0007,0.18
DE,2019-09-01,95.97,235.5616,0.28
DE,2019-08-31,95.7,234.8854,0.29
DE,2019-08-30,95.41,234.1781,0.16
DE,2019-08-29,95.25,233.7896,0.08
DE,2019-08-28,95.27,233.592,0.14
DE,2019-08-27,95.15,233.2505,0.16
DE,2019-08-26,94.98,232.8528,0.17
DE,2019-08-25,94.86,232.428,0.26
DE,2019-08-24,94.6,231.7807,0.25
DE,2019-08-23,94.35,231.1723,0.22
DE,2019-08-22,94.13,230.6299,0.23
DE,2019-08-21,93.93,230.0759,0.26
DE,2019-08-20,93.72,229.4335,0.23
DE,2019-08-19,93.49,228.8588,0.3
DE,2019-08-18,93.14,228.1237,0.39
DE,2019-08-17,92.75,227.1596,0.39
DE,2019-08-16,92.36,226.2,0.28
DE,2019-08-15,92.08,225.5225,0.25
DE,2019-08-14,91.83,224.9152,0.15
DE,2019-08-13,91.68,224.5471,0.2
DE,2019-08-12,91.48,224.061,0.27
DE,2019-08-11,91.2,223.4116,0.44
DE,2019-08-10,90.76,222.3412,0.43
DE,2019-08-09,90.33,221.2781,0.31
DE,2019-08-08,90.02,220.5188,0.24
DE,2019-08-07,88.01,219.9412,0.29
DE,2019-08-06,87.72,219.2077,0.21
DE,2019-08-05,87.51,218.6848,0.16
DE,2019-08-04,87.41,218.2931,0.23
DE,2019-08-03,87.18,217.7159,0.22
DE,2019-08-02,86.96,217.1662,0.21
DE,2019-08-01,86.75,216.635,0.23
DE,2019-07-31,86.6,216.073,0.17
DE,2019-07-30,86.43,215.6382,0.18
DE,2019-07-29,86.33,215.1989,0.15
DE,2019-07-28,86.14,214.8341,0.21
DE,2019-07-27,85.93,214.3014,0.19
DE,2019-07-26,85.75,213.8255,-0
DE,2019-07-25,85.75,213.8298,0.01
DE,2019-07-24,85.74,213.8008,-0.01
DE,2019-07-23,85.76,213.8353,0.04
DE,2019-07-22,85.71,213.7287,0
DE,2019-07-21,85.72,213.7221,0.13
DE,2019-07-20,85.59,213.3938,0.1
DE,2019-07-19,85.5,213.1553,-0.06
DE,2019-07-18,85.63,213.3111,-0.07
DE,2019-07-17,85.72,213.4859,-0.07
DE,2019-07-16,85.79,213.6583,-0.07
DE,2019-07-15,85.86,213.8332,0.2
DE,2019-07-14,85.67,213.3247,0.39
DE,2019-07-13,85.29,212.3573,0.36
DE,2019-07-12,84.92,211.4578,0.2
DE,2019-07-11,84.72,210.9494,0.16
DE,2019-07-10,84.56,210.551,0.13
DE,2019-07-09,84.5,210.2208,0.03
DE,2019-07-08,84.48,210.1569,0.08
DE,2019-07-07,84.4,209.9655,0.32
DE,2019-07-06,84.07,209.1574,0.47
DE,2019-07-05,83.61,207.9938,0.09
DE,2019-07-04,83.52,207.782,0.17
DE,2019-07-03,83.35,207.3629,0.27
DE,2019-07-02,83.08,206.6966,0.19
DE,2019-07-01,82.9,206.2341,0.28
DE,2019-06-30,82.61,205.5299,0.47
DE,2019-06-29,82.14,204.3558,0.43
DE,2019-06-28,81.71,203.2855,0.29
DE,2019-06-27,81.45,202.5651,0.33
DE,2019-06-26,81.12,201.7358,0.33
DE,2019-06-25,80.79,200.9275,0.32
DE,2019-06-24,80.47,200.1278,0.3
DE,2019-06-23,80.18,199.3833,0.42
DE,2019-06-22,79.76,198.3329,0.41
DE,2019-06-21,79.34,197.3037,0.3
DE,2019-06-20,79.04,196.555,0.31
DE,2019-06-19,78.73,195.7776,0.25
DE,2019-06-18,78.48,195.1478,0.31
DE,2019-06-17,78.16,194.3693,0.34
DE,2019-06-16,77.85,193.53,0.29
DE,2019-06-15,77.57,192.8202,0.41
DE,2019-06-14,77.16,191.8128,0.33
DE,2019-06-13,76.83,190.9934,0.32
DE,2019-06-12,76.52,190.2086,0.35
DE,2019-06-11,76.17,189.3401,0.3
DE,2019-06-10,75.86,188.5912,0.41
DE,2019-06-09,75.44,187.5621,0.45
DE,2019-06-08,74.99,186.4485,0.44
DE,2019-06-07,74.55,185.3424,0.44
DE,2019-06-06,74.11,184.2603,0.33
DE,2019-06-05,73.78,183.4379,0.45
DE,2019-06-04,73.33,182.3221,0.49
DE,2019-06-03,72.85,181.1149,0.5
DE,2019-06-02,72.32,179.8754,0.68
DE,2019-06-01,71.64,178.1769,0.67
DE,2019-05-31,70.98,176.5087,0.54
DE,2019-05-30,70.44,175.1764,0.51
DE,2019-05-29,69.93,173.9044,0.27
DE,2019-05-28,69.66,173.2349,0.31
DE,2019-05-27,69.35,172.4627,0.44
DE,2019-05-26,68.9,171.3651,0.51
DE,2019-05-25,68.4,170.1008,0.42
DE,2019-05-24,67.97,169.0513,0.36
DE,2019-05-23,67.62,168.1615,0.29
DE,2019-05-22,67.33,167.441,0.32
DE,2019-05-21,67.01,166.6519,0.3
DE,2019-05-20,66.71,165.9074,0.33
DE,2019-05-19,66.4,165.0923,0.45
DE,2019-05-18,65.95,163.9771,0.43
DE,2019-05-17,65.53,162.9154,0.19
DE,2019-05-16,65.33,162.4323,0.15
DE,2019-05-15,65.18,162.0563,0.18
DE,2019-05-14,65.0,161.6104,0.19
DE,2019-05-13,64.81,161.147,0.15
DE,2019-05-12,64.63,160.7639,0.22
DE,2019-05-11,64.41,160.2186,0.24
DE,2019-05-10,64.17,159.6202,0.18
DE,2019-05-09,63.99,159.1605,0.15
DE,2019-05-08,63.84,158.7811,0.2
DE,2019-05-07,63.64,158.2915,0.18
DE,2019-05-06,63.46,157.8362,0.1
DE,2019-05-05,63.35,157.578,0.22
DE,2019-05-04,63.13,157.0306,0.23
DE,2019-05-03,62.9,156.4557,0.22
DE,2019-05-02,62.68,155.9017,0.21
DE,2019-05-01,62.47,155.3836,0.38
DE,2019-04-30,62.15,154.4452,0.2
DE,2019-04-29,61.95,153.9405,0.15
DE,2019-04-28,61.81,153.5729,0.28
DE,2019-04-27,61.53,152.8775,0.38
DE,2019-04-26,61.15,151.9339,0.34
DE,2019-04-25,60.81,151.0895,0.37
DE,2019-04-24,60.45,150.1775,0.46
DE,2019-04-23,59.98,149.0228,0.45
DE,2019-04-22,59.53,147.8943,0.6
DE,2019-04-21,58.93,146.4013,0.55
DE,2019-04-20,58.38,145.0249,0.53
DE,2019-04-19,57.85,143.7115,0.52
DE,2019-04-18,57.33,142.4238,0.35
DE,2019-04-17,56.99,141.5629,0.27
DE,2019-04-16,56.72,140.8913,0.22
DE,2019-04-15,56.49,140.3398,0.07
DE,2019-04-14,56.45,140.1776,0.04
DE,2019-04-13,56.41,140.0717,-0.02
DE,2019-04-12,56.42,140.1122,-0.06
DE,2019-04-11,56.48,140.2519,-0.07
DE,2019-04-10,56.54,140.4363,-0
DE,2019-04-09,56.54,140.4411,0.06
DE,2019-04-08,56.49,140.2931,0.16
DE,2019-04-07,56.3,139.8854,0.25
DE,2019-04-06,56.05,139.2524,0.18
DE,2019-04-05,55.87,138.8153,-0.03
DE,2019-04-04,55.91,138.8984,-0.43
DE,2019-04-03,56.33,139.9571,0.21
DE,2019-04-02,56.12,139.4234,0.54
DE,2019-04-01,55.9,138.0901,0.84
DE,2019-03-31,54.05,136.0235,-0.28
DE,2019-03-30,54.32,136.7301,0.26
DE,2019-03-29,54.06,136.0801,0.04
DE,2019-03-28,54.02,135.9789,-0.02
DE,2019-03-27,54.04,136.0185,-0.03
DE,2019-03-26,54.07,136.1018,-0.1
DE,2019-03-25,54.17,136.3571,0.02
DE,2019-03-24,54.15,136.2968,0.26
DE,2019-03-23,53.89,135.6468,0.26
DE,2019-03-22,53.63,135.0016,0.08
DE,2019-03-21,53.55,134.7937,-0
DE,2019-03-20,53.55,134.794,-0.09
DE,2019-03-19,53.64,135.0118,-0.12
DE,2019-03-18,53.75,135.3091,-0.08
DE,2019-03-17,53.82,135.5089,0.13
DE,2019-03-16,53.69,135.1831,0.12
DE,2019-03-15,53.57,134.8906,0.03
DE,2019-03-14,53.55,134.8268,-0.04
DE,2019-03-13,53.58,134.9192,-0.04
DE,2019-03-12,53.62,135.0129,-0.11
DE,2019-03-11,53.73,135.2914,-0.09
DE,2019-03-10,53.84,135.5084,0.04
DE,2019-03-09,53.79,135.3959,0.07
DE,2019-03-08,53.72,135.2212,0.03
DE,2019-03-07,53.69,135.1445,0.08
DE,2019-03-06,53.61,134.943,-0.06
DE,2019-03-05,53.67,135.0963,-0.06
DE,2019-03-04,53.74,135.249,0.01
DE,2019-03-03,53.73,135.2125,0.09
DE,2019-03-02,53.64,134.9877,0.05
DE,2019-03-01,53.59,134.8622,-0.15
DE,2019-02-28,53.74,135.2518,0.01
DE,2019-02-27,53.73,135.2269,-0.02
DE,2019-02-26,53.75,135.2672,0.09
DE,2019-02-25,53.66,135.0432,-0.12
DE,2019-02-24,53.78,135.3508,-0.05
DE,2019-02-23,53.82,135.4733,-0.04
DE,2019-02-22,53.87,135.5749,-0.13
DE,2019-02-21,54.0,135.9103,-3.19
DE,2019-02-20,57.19,143.9317,-0.13
DE,2019-02-19,57.31,144.2576,-0.13
DE,2019-02-18,57.45,144.5867,-0.05
DE,2019-02-17,57.51,144.7171,0.04
DE,2019-02-16,57.46,144.6099,0
DE,2019-02-15,57.46,144.6073,-0.1
DE,2019-02-14,57.57,144.8705,-0.22
DE,2019-02-13,57.79,145.436,-0.29
DE,2019-02-12,58.08,146.1656,-0.35
DE,2019-02-11,58.43,147.0393,-0.3
DE,2019-02-10,58.73,147.791,-0.06
DE,2019-02-09,58.79,147.9421,-0.09
DE,2019-02-08,58.88,148.1713,-0.15
DE,2019-02-07,59.03,148.5505,-0.18
DE,2019-02-06,59.21,149.0059,-0.31
DE,2019-02-05,59.52,149.7968,-0.51
